split,class_num,class,im_path,orig_class_num,orig_im_path,url,robust_gt_logit,difficulty
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/6033bb35-db9f-48c2-b45c-e9b688f9bcad.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/6033bb35-db9f-48c2-b45c-e9b688f9bcad.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/6033bb35-db9f-48c2-b45c-e9b688f9bcad.jpg,4.213159084320068,0.5044487700054346
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/61a8d053-64c9-46de-b898-de388c76deaa.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/61a8d053-64c9-46de-b898-de388c76deaa.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/61a8d053-64c9-46de-b898-de388c76deaa.jpg,3.705522775650024,0.5424312290954798
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/84af56a2-8a2f-4e3d-b137-173e9bec19cb.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/84af56a2-8a2f-4e3d-b137-173e9bec19cb.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/84af56a2-8a2f-4e3d-b137-173e9bec19cb.jpg,2.508966445922852,0.6319601912019659
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/c6d4f6f5-b785-4884-9137-05862129cfb1.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/c6d4f6f5-b785-4884-9137-05862129cfb1.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/c6d4f6f5-b785-4884-9137-05862129cfb1.jpg,7.409901618957519,0.2652615005577809
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/cc692317-cae5-4e26-a905-2ec893b56b40.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/cc692317-cae5-4e26-a905-2ec893b56b40.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/cc692317-cae5-4e26-a905-2ec893b56b40.jpg,6.443171977996826,0.3375943270554028
val,0,01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/de8b7f2f-4bed-499a-820a-f619f438ef19.jpg,1233,val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/de8b7f2f-4bed-499a-820a-f619f438ef19.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/val/01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata/de8b7f2f-4bed-499a-820a-f619f438ef19.jpg,5.277730464935303,0.4247952105140209
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01742711-0180-4347-b1e4-5a6c118c9980.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01742711-0180-4347-b1e4-5a6c118c9980.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01742711-0180-4347-b1e4-5a6c118c9980.jpg,7.00194787979126,0.2957854917378227
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01f7416d-7e62-4b8f-96a8-63d58aeff673.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01f7416d-7e62-4b8f-96a8-63d58aeff673.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/01f7416d-7e62-4b8f-96a8-63d58aeff673.jpg,10.056941986083984,0.067204149779452
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/06732e02-bd54-44bc-9998-9772397f15d2.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/06732e02-bd54-44bc-9998-9772397f15d2.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/06732e02-bd54-44bc-9998-9772397f15d2.jpg,8.905872344970703,0.1533296983398402
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0ab9a2ba-cc3e-40d7-a34d-a9796b0fb5c9.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0ab9a2ba-cc3e-40d7-a34d-a9796b0fb5c9.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0ab9a2ba-cc3e-40d7-a34d-a9796b0fb5c9.jpg,9.80288028717041,0.0862136018626056
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0f5e091a-7fda-424e-b41d-36a0a4896599.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0f5e091a-7fda-424e-b41d-36a0a4896599.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/0f5e091a-7fda-424e-b41d-36a0a4896599.jpg,6.5476393699646,0.3297778482616474
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/141fb913-8b90-4d53-81ca-80887a9967f1.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/141fb913-8b90-4d53-81ca-80887a9967f1.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/141fb913-8b90-4d53-81ca-80887a9967f1.jpg,3.1814801692962646,0.581641243267673
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/164d2561-d304-4642-9e74-c90b3173cf40.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/164d2561-d304-4642-9e74-c90b3173cf40.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/164d2561-d304-4642-9e74-c90b3173cf40.jpg,3.473256349563598,0.5598099111876483
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/16b6235b-559e-4601-8db6-8a10fac25857.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/16b6235b-559e-4601-8db6-8a10fac25857.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/16b6235b-559e-4601-8db6-8a10fac25857.jpg,6.965493679046631,0.2985130747826028
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/17aadfcd-5d4e-4629-bfbb-943572f6e051.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/17aadfcd-5d4e-4629-bfbb-943572f6e051.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/17aadfcd-5d4e-4629-bfbb-943572f6e051.jpg,7.160182952880859,0.2839459974235132
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1e34c8e4-1fbc-43ed-9c74-147fd8e82471.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1e34c8e4-1fbc-43ed-9c74-147fd8e82471.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1e34c8e4-1fbc-43ed-9c74-147fd8e82471.jpg,8.387048721313477,0.1921492168099391
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1fdc58ad-afe7-4939-97ba-2890b9972214.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1fdc58ad-afe7-4939-97ba-2890b9972214.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/1fdc58ad-afe7-4939-97ba-2890b9972214.jpg,6.026143550872803,0.3687973062396985
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2166339d-04ea-4691-8e0e-447a15b545a1.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2166339d-04ea-4691-8e0e-447a15b545a1.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2166339d-04ea-4691-8e0e-447a15b545a1.jpg,6.947458267211914,0.2998625237492832
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21e5b2d5-bb31-4885-9feb-72786552d66c.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21e5b2d5-bb31-4885-9feb-72786552d66c.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21e5b2d5-bb31-4885-9feb-72786552d66c.jpg,6.257391929626465,0.3514947966759878
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21fcf637-43a6-412c-95c8-c6b3dceb4d63.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21fcf637-43a6-412c-95c8-c6b3dceb4d63.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/21fcf637-43a6-412c-95c8-c6b3dceb4d63.jpg,5.918177604675293,0.3768755545141544
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/23a3f32a-2489-4245-9037-b5f5d2a122b9.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/23a3f32a-2489-4245-9037-b5f5d2a122b9.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/23a3f32a-2489-4245-9037-b5f5d2a122b9.jpg,6.32037878036499,0.3467819827173988
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/278f5543-3ef4-4910-bbf0-50414d22d757.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/278f5543-3ef4-4910-bbf0-50414d22d757.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/278f5543-3ef4-4910-bbf0-50414d22d757.jpg,7.917718887329102,0.2272655016670098
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2965ec1b-dda3-48e2-b280-9fb461bf134d.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2965ec1b-dda3-48e2-b280-9fb461bf134d.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2965ec1b-dda3-48e2-b280-9fb461bf134d.jpg,10.474336624145508,0.035973769891711
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/29cfcd0c-3983-4f9b-8e4f-ba386a112d1a.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/29cfcd0c-3983-4f9b-8e4f-ba386a112d1a.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/29cfcd0c-3983-4f9b-8e4f-ba386a112d1a.jpg,8.618494987487793,0.1748319008765281
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2b4a75f8-2fe3-4dbd-80f3-2bc1665ce448.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2b4a75f8-2fe3-4dbd-80f3-2bc1665ce448.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2b4a75f8-2fe3-4dbd-80f3-2bc1665ce448.jpg,9.317508697509766,0.1225301659713767
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2ccff780-9399-4092-ab48-bf587ab415f4.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2ccff780-9399-4092-ab48-bf587ab415f4.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/2ccff780-9399-4092-ab48-bf587ab415f4.jpg,5.905029296875,0.3778593396662376
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/383b4cf1-b3c0-453f-8f83-265a82411e89.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/383b4cf1-b3c0-453f-8f83-265a82411e89.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/383b4cf1-b3c0-453f-8f83-265a82411e89.jpg,7.317008018493652,0.272212002953068
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/39524919-fd06-4f15-82b9-50b45ff4ef5c.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/39524919-fd06-4f15-82b9-50b45ff4ef5c.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/39524919-fd06-4f15-82b9-50b45ff4ef5c.jpg,8.680828094482422,0.1701680014549488
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/3c904616-341d-4449-a280-c5dd63c81769.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/3c904616-341d-4449-a280-c5dd63c81769.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/3c904616-341d-4449-a280-c5dd63c81769.jpg,6.797952651977539,0.3110488609308158
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/43868daf-1d48-488a-9684-bae1fa1c2875.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/43868daf-1d48-488a-9684-bae1fa1c2875.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/43868daf-1d48-488a-9684-bae1fa1c2875.jpg,7.028619766235352,0.2937898428482246
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/47fb9bb0-1859-4372-85a6-66101d2b92fa.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/47fb9bb0-1859-4372-85a6-66101d2b92fa.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/47fb9bb0-1859-4372-85a6-66101d2b92fa.jpg,5.896787166595459,0.3784760338837527
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/486c477f-f45d-47e8-ae9d-ba17685ec9ab.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/486c477f-f45d-47e8-ae9d-ba17685ec9ab.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/486c477f-f45d-47e8-ae9d-ba17685ec9ab.jpg,5.180797100067139,0.4320479769191887
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/50b7ddc9-bf87-4b64-943d-236a4f5b56e1.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/50b7ddc9-bf87-4b64-943d-236a4f5b56e1.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/50b7ddc9-bf87-4b64-943d-236a4f5b56e1.jpg,6.331345558166504,0.3459614244120109
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5759ea3c-ec41-4e68-8402-499a2f3a47bd.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5759ea3c-ec41-4e68-8402-499a2f3a47bd.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5759ea3c-ec41-4e68-8402-499a2f3a47bd.jpg,8.208431243896484,0.2055137672033737
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/59276b9b-e5b1-44bd-a122-9ee6e7d04d3f.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/59276b9b-e5b1-44bd-a122-9ee6e7d04d3f.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/59276b9b-e5b1-44bd-a122-9ee6e7d04d3f.jpg,7.903986930847168,0.2282929566902091
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5bb7bf52-23a2-4f11-82fd-fdfa68b762d4.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5bb7bf52-23a2-4f11-82fd-fdfa68b762d4.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5bb7bf52-23a2-4f11-82fd-fdfa68b762d4.jpg,5.193871021270752,0.4310697575349927
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5d0ad09d-ae9d-4dbf-8a21-3a932f38dbba.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5d0ad09d-ae9d-4dbf-8a21-3a932f38dbba.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/5d0ad09d-ae9d-4dbf-8a21-3a932f38dbba.jpg,8.581377983093262,0.1776090763403042
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6336ccd5-0b98-4825-b25f-fa3e24496c1d.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6336ccd5-0b98-4825-b25f-fa3e24496c1d.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6336ccd5-0b98-4825-b25f-fa3e24496c1d.jpg,4.513434410095215,0.4819815132662842
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/674524d4-736b-410e-aab8-5806511fbcb2.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/674524d4-736b-410e-aab8-5806511fbcb2.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/674524d4-736b-410e-aab8-5806511fbcb2.jpg,6.864767551422119,0.3060496239940253
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6c809431-05f9-42b6-a2a9-50bac0e22abf.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6c809431-05f9-42b6-a2a9-50bac0e22abf.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6c809431-05f9-42b6-a2a9-50bac0e22abf.jpg,6.049362182617188,0.3670600374208695
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6d68467f-6b85-4a6a-a855-3809edbd40d9.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6d68467f-6b85-4a6a-a855-3809edbd40d9.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/6d68467f-6b85-4a6a-a855-3809edbd40d9.jpg,6.891066551208496,0.3040818752998624
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/71e2346b-2698-4974-a9f3-0ecec7d2657f.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/71e2346b-2698-4974-a9f3-0ecec7d2657f.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/71e2346b-2698-4974-a9f3-0ecec7d2657f.jpg,8.893205642700195,0.154277448712653
train,1,01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/72ced5a8-de1f-43c0-a15b-df4d08767088.jpg,1234,train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/72ced5a8-de1f-43c0-a15b-df4d08767088.jpg,https://morgan-idaea4-natural.s3.amazonaws.com/train/01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata/72ced5a8-de1f-43c0-a15b-df4d08767088.jpg,5.251507759094238,0.4267572507282995
