split,class,class_num,orig_class,orig_class_num,im_path,url,robust_gt_logit,vanilla_gt_logit
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00001124.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00001124.JPEG,9.18383502960205,18.72723960876465
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00001449.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00001449.JPEG,17.135194778442383,29.26591110229492
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00002157.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00002157.JPEG,12.573838233947754,15.238146781921388
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00002496.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00002496.JPEG,13.998327255249023,25.1910343170166
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00002684.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00002684.JPEG,13.04225254058838,20.07118797302246
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00003308.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00003308.JPEG,19.075532913208008,22.97172737121582
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00003378.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00003378.JPEG,13.327722549438477,18.63142204284668
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00003776.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00003776.JPEG,18.07761573791504,22.979515075683597
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00004113.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00004113.JPEG,11.203667640686035,13.098752975463867
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00004400.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00004400.JPEG,17.36089324951172,31.449825286865234
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00004462.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00004462.JPEG,17.797870635986328,20.401775360107425
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00004965.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00004965.JPEG,11.345902442932127,15.200887680053713
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00005084.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005084.JPEG,17.422338485717773,23.002338409423828
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00005122.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005122.JPEG,7.876033782958984,16.731515884399414
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00005228.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005228.JPEG,14.341086387634276,19.085485458374023
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00005836.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005836.JPEG,8.454395294189453,16.37885856628418
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00005889.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005889.JPEG,25.824769973754883,22.430822372436523
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00005999.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00005999.JPEG,13.110819816589355,16.735347747802734
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00006100.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00006100.JPEG,14.019172668457031,21.193523406982425
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00006315.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00006315.JPEG,15.941555976867676,17.826705932617188
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00007370.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00007370.JPEG,10.663413047790527,15.808676719665527
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00007769.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00007769.JPEG,8.203755378723145,15.62872314453125
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00008210.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00008210.JPEG,16.403526306152344,19.78314018249512
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00008705.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00008705.JPEG,16.129295349121094,18.33345031738281
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00008987.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00008987.JPEG,11.64557933807373,23.95657157897949
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00009446.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00009446.JPEG,11.4116792678833,25.63874244689941
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00009697.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00009697.JPEG,8.401928901672363,6.491286277770996
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00010412.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00010412.JPEG,26.16914176940918,22.32441520690918
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00010555.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00010555.JPEG,7.811578273773193,12.96965789794922
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00010725.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00010725.JPEG,12.11082649230957,18.117036819458008
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00010874.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00010874.JPEG,10.673852920532228,19.86992073059082
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00011071.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00011071.JPEG,8.672090530395508,11.63487720489502
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00011087.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00011087.JPEG,5.078814506530762,10.037132263183594
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00011137.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00011137.JPEG,9.01229763031006,13.695788383483888
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00011525.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00011525.JPEG,5.527837753295898,11.015606880187988
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00011922.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00011922.JPEG,10.998292922973633,17.221752166748047
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00012713.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00012713.JPEG,13.23355197906494,29.013744354248047
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00012779.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00012779.JPEG,9.309488296508787,12.64134693145752
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00012962.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00012962.JPEG,13.294748306274414,16.90387725830078
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00013183.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00013183.JPEG,7.401278018951416,13.80234718322754
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00013423.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00013423.JPEG,7.078691005706787,15.735751152038574
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00013891.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00013891.JPEG,8.973539352416992,19.447998046875
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00014132.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00014132.JPEG,10.91224765777588,22.52060317993164
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00014715.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00014715.JPEG,13.242056846618652,21.84527969360352
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00014921.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00014921.JPEG,4.458486080169678,13.640591621398926
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00015120.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00015120.JPEG,10.79075050354004,19.727243423461918
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00015402.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00015402.JPEG,21.2067928314209,14.340083122253418
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00015526.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00015526.JPEG,22.14581680297852,21.230663299560547
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00015773.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00015773.JPEG,10.361380577087402,16.35715103149414
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00015789.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00015789.JPEG,11.982698440551758,16.241575241088867
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00016333.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00016333.JPEG,10.039974212646484,14.229989051818848
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00016554.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00016554.JPEG,8.37645435333252,11.510896682739258
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00017157.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00017157.JPEG,10.390973091125488,20.57926750183105
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00017379.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00017379.JPEG,12.240564346313477,21.371156692504883
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00017751.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00017751.JPEG,10.368927001953123,22.04950523376465
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00017911.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00017911.JPEG,18.42631721496582,14.922118186950684
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00018211.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018211.JPEG,5.379159450531006,10.260757446289062
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00018265.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018265.JPEG,13.418985366821287,19.586219787597656
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00018673.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018673.JPEG,9.070402145385742,10.817132949829102
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00018750.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018750.JPEG,10.888100624084473,27.53022003173828
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00018793.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018793.JPEG,10.680840492248535,24.252416610717773
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00018961.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00018961.JPEG,8.750032424926758,24.714570999145508
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00020511.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020511.JPEG,11.473870277404783,14.737252235412598
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00020536.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020536.JPEG,14.76987361907959,19.911243438720703
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00020675.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020675.JPEG,16.689523696899414,20.085302352905277
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00020800.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020800.JPEG,14.287616729736328,16.7955265045166
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00020816.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020816.JPEG,10.80400848388672,20.621679306030277
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00020970.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00020970.JPEG,6.796401023864746,15.283510208129885
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00021241.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00021241.JPEG,7.931186676025391,25.437074661254883
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00021269.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00021269.JPEG,3.635983228683472,12.264309883117676
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00021378.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00021378.JPEG,8.44240665435791,17.596546173095703
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00021385.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00021385.JPEG,7.914531230926514,11.17806911468506
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00022596.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00022596.JPEG,10.961997032165527,20.117544174194336
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00022608.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00022608.JPEG,8.646134376525879,14.607951164245604
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00022676.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00022676.JPEG,6.217193126678467,7.645768642425537
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00023251.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023251.JPEG,8.561222076416016,12.395591735839844
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00023339.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023339.JPEG,10.81783390045166,15.494132041931152
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00023583.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023583.JPEG,9.040648460388184,13.15217113494873
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00023601.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023601.JPEG,9.861051559448242,16.66273307800293
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00023604.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023604.JPEG,7.08437967300415,12.088476181030272
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00023840.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00023840.JPEG,1.0993566513061523,10.162774085998535
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00025120.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00025120.JPEG,14.436790466308594,20.68080711364746
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00025710.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00025710.JPEG,15.2311372756958,25.59751510620117
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00025960.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00025960.JPEG,12.01374053955078,16.829195022583008
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00026115.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026115.JPEG,9.263769149780272,15.369170188903809
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00026314.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026314.JPEG,12.140034675598145,15.530611038208008
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00026511.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026511.JPEG,6.896311283111572,10.252293586730955
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00026597.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026597.JPEG,11.191018104553224,19.758235931396484
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00026843.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026843.JPEG,19.40056037902832,34.09648895263672
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00026925.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00026925.JPEG,14.533040046691896,24.2517147064209
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00027218.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00027218.JPEG,7.145058155059815,9.769718170166016
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00028096.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00028096.JPEG,8.752742767333984,16.854049682617188
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00028380.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00028380.JPEG,17.21950912475586,18.91033935546875
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00028594.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00028594.JPEG,7.737685680389404,17.493824005126953
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00028730.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00028730.JPEG,15.03836727142334,18.39522361755371
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00029605.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00029605.JPEG,9.857121467590332,17.580846786499023
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00029812.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00029812.JPEG,-0.7166528105735779,5.357380390167236
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00030396.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00030396.JPEG,12.434819221496582,24.572376251220703
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00030504.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00030504.JPEG,16.29857063293457,16.888427734375
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00030907.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00030907.JPEG,13.324263572692873,13.939300537109377
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00031015.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00031015.JPEG,9.456599235534668,23.010772705078125
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00031826.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00031826.JPEG,11.673402786254885,16.783416748046875
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00031923.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00031923.JPEG,10.514902114868164,17.58339500427246
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00032547.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00032547.JPEG,17.20768928527832,20.046030044555664
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00033014.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00033014.JPEG,9.495732307434082,20.32315444946289
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00033512.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00033512.JPEG,11.210105895996094,18.83741569519043
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00033712.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00033712.JPEG,10.164680480957031,14.351476669311523
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00033808.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00033808.JPEG,7.771447658538818,16.141132354736328
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00034448.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00034448.JPEG,13.246764183044434,15.830078125
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00034605.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00034605.JPEG,12.374676704406738,17.25419807434082
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00034670.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00034670.JPEG,13.447412490844728,18.0180721282959
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00034684.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00034684.JPEG,8.274889945983887,10.511354446411133
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00035209.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00035209.JPEG,10.375788688659668,14.072189331054688
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00035269.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00035269.JPEG,13.75793743133545,19.817108154296875
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00035361.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00035361.JPEG,13.785600662231444,18.93270874023437
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00036212.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00036212.JPEG,9.002985954284668,17.056533813476562
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00037413.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00037413.JPEG,17.23356819152832,19.127914428710938
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00037684.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00037684.JPEG,10.87543773651123,15.666003227233888
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00038232.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00038232.JPEG,12.422330856323242,15.94284725189209
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00038526.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00038526.JPEG,17.042327880859375,20.664213180541992
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00038534.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00038534.JPEG,22.315689086914062,23.62551689147949
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00038639.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00038639.JPEG,10.906920433044434,18.46143341064453
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00038694.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00038694.JPEG,9.283564567565918,20.486127853393555
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00039138.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00039138.JPEG,17.300445556640625,22.92420768737793
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00040484.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00040484.JPEG,15.481404304504396,21.163066864013672
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00040789.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00040789.JPEG,17.937557220458984,23.190937042236328
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00042159.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00042159.JPEG,13.522123336791992,21.75986099243164
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00042553.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00042553.JPEG,9.63652801513672,14.574606895446776
val,crab,7,fiddler_crab,120,val/crab/ILSVRC2012_val_00042567.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00042567.JPEG,8.004533767700195,17.906709671020508
val,crab,7,king_crab,121,val/crab/ILSVRC2012_val_00043052.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00043052.JPEG,13.125319480895996,23.76679229736328
val,crab,7,Dungeness_crab,118,val/crab/ILSVRC2012_val_00044092.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00044092.JPEG,15.61362361907959,20.00687026977539
val,crab,7,rock_crab,119,val/crab/ILSVRC2012_val_00044632.JPEG,https://morgan-imagenet16.s3.amazonaws.com/val/crab/ILSVRC2012_val_00044632.JPEG,8.097311019897461,15.459409713745115
